

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.50000E+04 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  5.600E+01 8.90871E-21 -7.455E-03 (-2.597E-11, 9.071E-11) (-3.388E-13, 2.462E-12)  1.00E-07
  5.650E+01 8.62809E-21 -7.607E-03 (-2.606E-11, 8.912E-11) (-3.454E-13, 2.440E-12)  1.00E-07
  5.700E+01 8.35896E-21 -7.759E-03 (-2.614E-11, 8.758E-11) (-3.517E-13, 2.419E-12)  1.00E-07
  5.750E+01 8.10076E-21 -7.911E-03 (-2.621E-11, 8.607E-11) (-3.578E-13, 2.398E-12)  1.00E-07
  5.800E+01 7.85296E-21 -8.065E-03 (-2.627E-11, 8.460E-11) (-3.637E-13, 2.377E-12)  1.00E-07
  5.850E+01 7.61505E-21 -8.219E-03 (-2.632E-11, 8.317E-11) (-3.693E-13, 2.356E-12)  1.00E-07
  5.900E+01 7.38655E-21 -8.373E-03 (-2.636E-11, 8.177E-11) (-3.747E-13, 2.336E-12)  1.00E-07
  5.950E+01 7.16702E-21 -8.528E-03 (-2.639E-11, 8.041E-11) (-3.800E-13, 2.316E-12)  1.00E-07
  6.000E+01 6.95603E-21 -8.684E-03 (-2.641E-11, 7.908E-11) (-3.850E-13, 2.296E-12)  1.00E-07
  6.050E+01 6.75318E-21 -8.840E-03 (-2.643E-11, 7.778E-11) (-3.898E-13, 2.276E-12)  1.00E-07
  6.100E+01 6.55809E-21 -8.996E-03 (-2.644E-11, 7.651E-11) (-3.944E-13, 2.257E-12)  1.00E-07
  6.150E+01 6.37041E-21 -9.153E-03 (-2.645E-11, 7.527E-11) (-3.988E-13, 2.237E-12)  1.00E-07
  6.200E+01 6.18978E-21 -9.310E-03 (-2.644E-11, 7.406E-11) (-4.030E-13, 2.218E-12)  1.00E-07
  6.250E+01 6.01590E-21 -9.468E-03 (-2.644E-11, 7.288E-11) (-4.071E-13, 2.200E-12)  1.00E-07
  6.300E+01 5.84846E-21 -9.626E-03 (-2.642E-11, 7.173E-11) (-4.109E-13, 2.181E-12)  1.00E-07
  6.350E+01 5.68717E-21 -9.784E-03 (-2.640E-11, 7.061E-11) (-4.147E-13, 2.163E-12)  1.00E-07
  6.400E+01 5.53176E-21 -9.942E-03 (-2.638E-11, 6.951E-11) (-4.182E-13, 2.144E-12)  1.00E-07
  6.450E+01 5.38197E-21 -1.010E-02 (-2.635E-11, 6.843E-11) (-4.216E-13, 2.126E-12)  1.00E-07
  6.500E+01 5.23755E-21 -1.026E-02 (-2.632E-11, 6.738E-11) (-4.248E-13, 2.109E-12)  1.00E-07
  6.550E+01 5.09827E-21 -1.042E-02 (-2.628E-11, 6.636E-11) (-4.279E-13, 2.091E-12)  1.00E-07
  6.600E+01 4.96391E-21 -1.058E-02 (-2.624E-11, 6.535E-11) (-4.308E-13, 2.073E-12)  1.00E-07
  6.650E+01 4.83426E-21 -1.073E-02 (-2.619E-11, 6.437E-11) (-4.336E-13, 2.056E-12)  1.00E-07
  6.700E+01 4.70912E-21 -1.089E-02 (-2.615E-11, 6.341E-11) (-4.363E-13, 2.039E-12)  1.00E-07
  6.750E+01 4.58830E-21 -1.105E-02 (-2.609E-11, 6.247E-11) (-4.388E-13, 2.022E-12)  1.00E-07
  6.800E+01 4.47162E-21 -1.121E-02 (-2.604E-11, 6.156E-11) (-4.412E-13, 2.005E-12)  1.00E-07
  6.850E+01 4.35891E-21 -1.137E-02 (-2.598E-11, 6.066E-11) (-4.435E-13, 1.989E-12)  1.00E-07
  6.900E+01 4.25000E-21 -1.153E-02 (-2.592E-11, 5.978E-11) (-4.456E-13, 1.972E-12)  1.00E-07
  6.950E+01 4.14474E-21 -1.168E-02 (-2.586E-11, 5.892E-11) (-4.476E-13, 1.956E-12)  1.00E-07
  7.000E+01 4.04299E-21 -1.184E-02 (-2.580E-11, 5.808E-11) (-4.495E-13, 1.940E-12)  1.00E-07
  7.050E+01 3.94459E-21 -1.200E-02 (-2.573E-11, 5.726E-11) (-4.513E-13, 1.924E-12)  1.00E-07
  7.100E+01 3.84942E-21 -1.216E-02 (-2.566E-11, 5.645E-11) (-4.529E-13, 1.908E-12)  1.00E-07
  7.150E+01 3.75735E-21 -1.231E-02 (-2.559E-11, 5.567E-11) (-4.545E-13, 1.893E-12)  1.00E-07
  7.200E+01 3.66825E-21 -1.247E-02 (-2.552E-11, 5.489E-11) (-4.560E-13, 1.877E-12)  1.00E-07
  7.250E+01 3.58201E-21 -1.263E-02 (-2.544E-11, 5.414E-11) (-4.573E-13, 1.862E-12)  1.00E-07
  7.300E+01 3.49852E-21 -1.278E-02 (-2.537E-11, 5.340E-11) (-4.586E-13, 1.847E-12)  1.00E-07
  7.350E+01 3.41768E-21 -1.294E-02 (-2.529E-11, 5.267E-11) (-4.597E-13, 1.832E-12)  1.00E-07
  7.400E+01 3.33937E-21 -1.309E-02 (-2.521E-11, 5.196E-11) (-4.608E-13, 1.817E-12)  1.00E-07
  7.450E+01 3.26351E-21 -1.324E-02 (-2.513E-11, 5.127E-11) (-4.617E-13, 1.802E-12)  1.00E-07
  7.500E+01 3.19000E-21 -1.340E-02 (-2.505E-11, 5.059E-11) (-4.626E-13, 1.787E-12)  1.00E-07
  7.550E+01 3.11875E-21 -1.355E-02 (-2.497E-11, 4.992E-11) (-4.634E-13, 1.773E-12)  1.00E-07
  7.600E+01 3.04968E-21 -1.370E-02 (-2.488E-11, 4.927E-11) (-4.641E-13, 1.758E-12)  1.00E-07
  7.650E+01 2.98271E-21 -1.385E-02 (-2.480E-11, 4.863E-11) (-4.647E-13, 1.744E-12)  1.00E-07
  7.700E+01 2.91776E-21 -1.400E-02 (-2.471E-11, 4.800E-11) (-4.652E-13, 1.730E-12)  1.00E-07
  7.750E+01 2.85476E-21 -1.415E-02 (-2.463E-11, 4.738E-11) (-4.657E-13, 1.716E-12)  1.00E-07
  7.800E+01 2.79363E-21 -1.430E-02 (-2.454E-11, 4.678E-11) (-4.661E-13, 1.702E-12)  1.00E-07
  7.850E+01 2.73431E-21 -1.445E-02 (-2.446E-11, 4.619E-11) (-4.664E-13, 1.688E-12)  1.00E-07
  7.900E+01 2.67674E-21 -1.460E-02 (-2.437E-11, 4.561E-11) (-4.666E-13, 1.675E-12)  1.00E-07
  7.950E+01 2.62084E-21 -1.474E-02 (-2.428E-11, 4.504E-11) (-4.667E-13, 1.661E-12)  1.00E-07
  8.000E+01 2.56657E-21 -1.489E-02 (-2.419E-11, 4.448E-11) (-4.668E-13, 1.648E-12)  1.00E-07
  8.050E+01 2.51386E-21 -1.503E-02 (-2.410E-11, 4.393E-11) (-4.668E-13, 1.635E-12)  1.00E-07
  8.100E+01 2.46267E-21 -1.517E-02 (-2.402E-11, 4.339E-11) (-4.668E-13, 1.621E-12)  1.00E-07
  8.150E+01 2.41293E-21 -1.531E-02 (-2.393E-11, 4.287E-11) (-4.666E-13, 1.608E-12)  1.00E-07
  8.200E+01 2.36460E-21 -1.545E-02 (-2.384E-11, 4.235E-11) (-4.665E-13, 1.595E-12)  1.00E-07
  8.250E+01 2.31763E-21 -1.559E-02 (-2.375E-11, 4.184E-11) (-4.662E-13, 1.582E-12)  1.00E-07
  8.300E+01 2.27197E-21 -1.573E-02 (-2.366E-11, 4.135E-11) (-4.659E-13, 1.570E-12)  1.00E-07
  8.350E+01 2.22758E-21 -1.587E-02 (-2.357E-11, 4.086E-11) (-4.655E-13, 1.557E-12)  1.00E-07
  8.400E+01 2.18441E-21 -1.600E-02 (-2.348E-11, 4.038E-11) (-4.651E-13, 1.544E-12)  1.00E-07
  8.450E+01 2.14243E-21 -1.614E-02 (-2.339E-11, 3.991E-11) (-4.646E-13, 1.532E-12)  1.00E-07
  8.500E+01 2.10159E-21 -1.627E-02 (-2.330E-11, 3.945E-11) (-4.641E-13, 1.520E-12)  1.00E-07
  8.550E+01 2.06186E-21 -1.640E-02 (-2.321E-11, 3.900E-11) (-4.635E-13, 1.507E-12)  1.00E-07
  8.600E+01 2.02321E-21 -1.653E-02 (-2.312E-11, 3.855E-11) (-4.629E-13, 1.495E-12)  1.00E-07
  8.650E+01 1.98558E-21 -1.666E-02 (-2.303E-11, 3.811E-11) (-4.622E-13, 1.483E-12)  1.00E-07
  8.700E+01 1.94897E-21 -1.679E-02 (-2.294E-11, 3.769E-11) (-4.614E-13, 1.471E-12)  1.00E-07
  8.750E+01 1.91332E-21 -1.692E-02 (-2.285E-11, 3.726E-11) (-4.606E-13, 1.459E-12)  1.00E-07
  8.800E+01 1.87861E-21 -1.704E-02 (-2.277E-11, 3.685E-11) (-4.598E-13, 1.447E-12)  1.00E-07
  8.850E+01 1.84480E-21 -1.716E-02 (-2.268E-11, 3.645E-11) (-4.589E-13, 1.436E-12)  1.00E-07
  8.900E+01 1.81188E-21 -1.728E-02 (-2.259E-11, 3.605E-11) (-4.579E-13, 1.424E-12)  1.00E-07
  8.950E+01 1.77981E-21 -1.740E-02 (-2.250E-11, 3.566E-11) (-4.569E-13, 1.412E-12)  1.00E-07
  9.000E+01 1.74857E-21 -1.752E-02 (-2.241E-11, 3.527E-11) (-4.559E-13, 1.401E-12)  1.00E-07
  9.050E+01 1.71813E-21 -1.764E-02 (-2.233E-11, 3.489E-11) (-4.548E-13, 1.390E-12)  1.00E-07
  9.100E+01 1.68846E-21 -1.775E-02 (-2.224E-11, 3.452E-11) (-4.537E-13, 1.378E-12)  1.00E-07
  9.150E+01 1.65954E-21 -1.786E-02 (-2.215E-11, 3.416E-11) (-4.526E-13, 1.367E-12)  1.00E-07
  9.200E+01 1.63135E-21 -1.798E-02 (-2.207E-11, 3.380E-11) (-4.514E-13, 1.356E-12)  1.00E-07
  9.250E+01 1.60387E-21 -1.808E-02 (-2.198E-11, 3.345E-11) (-4.502E-13, 1.345E-12)  1.00E-07
  9.300E+01 1.57707E-21 -1.819E-02 (-2.190E-11, 3.310E-11) (-4.489E-13, 1.334E-12)  1.00E-07
  9.350E+01 1.55094E-21 -1.830E-02 (-2.181E-11, 3.276E-11) (-4.476E-13, 1.323E-12)  1.00E-07
  9.400E+01 1.52545E-21 -1.840E-02 (-2.173E-11, 3.243E-11) (-4.462E-13, 1.312E-12)  1.00E-07
  9.450E+01 1.50059E-21 -1.850E-02 (-2.164E-11, 3.210E-11) (-4.448E-13, 1.301E-12)  1.00E-07
  9.500E+01 1.47633E-21 -1.860E-02 (-2.156E-11, 3.178E-11) (-4.434E-13, 1.290E-12)  1.00E-07
  9.550E+01 1.45266E-21 -1.870E-02 (-2.148E-11, 3.146E-11) (-4.420E-13, 1.280E-12)  1.00E-07
  9.600E+01 1.42957E-21 -1.879E-02 (-2.139E-11, 3.115E-11) (-4.405E-13, 1.269E-12)  1.00E-07
  9.650E+01 1.40702E-21 -1.889E-02 (-2.131E-11, 3.084E-11) (-4.390E-13, 1.259E-12)  1.00E-07
  9.700E+01 1.38502E-21 -1.898E-02 (-2.123E-11, 3.054E-11) (-4.374E-13, 1.248E-12)  1.00E-07
  9.750E+01 1.36354E-21 -1.907E-02 (-2.115E-11, 3.024E-11) (-4.358E-13, 1.238E-12)  1.00E-07
  9.800E+01 1.34257E-21 -1.916E-02 (-2.107E-11, 2.995E-11) (-4.342E-13, 1.228E-12)  1.00E-07
  9.850E+01 1.32209E-21 -1.924E-02 (-2.099E-11, 2.966E-11) (-4.326E-13, 1.217E-12)  1.00E-07
  9.900E+01 1.30210E-21 -1.932E-02 (-2.091E-11, 2.938E-11) (-4.309E-13, 1.207E-12)  1.00E-07
  9.950E+01 1.28257E-21 -1.940E-02 (-2.083E-11, 2.911E-11) (-4.292E-13, 1.197E-12)  1.00E-07
  1.000E+02 1.26349E-21 -1.948E-02 (-2.075E-11, 2.883E-11) (-4.275E-13, 1.187E-12)  1.00E-07
  1.005E+02 1.24485E-21 -1.956E-02 (-2.067E-11, 2.856E-11) (-4.257E-13, 1.177E-12)  1.00E-07
  1.010E+02 1.22664E-21 -1.963E-02 (-2.059E-11, 2.830E-11) (-4.240E-13, 1.167E-12)  1.00E-07
  1.015E+02 1.20885E-21 -1.970E-02 (-2.052E-11, 2.804E-11) (-4.222E-13, 1.157E-12)  1.00E-07
  1.020E+02 1.19147E-21 -1.977E-02 (-2.044E-11, 2.779E-11) (-4.203E-13, 1.148E-12)  1.00E-07
  1.025E+02 1.17448E-21 -1.984E-02 (-2.037E-11, 2.754E-11) (-4.185E-13, 1.138E-12)  1.00E-07
  1.030E+02 1.15787E-21 -1.991E-02 (-2.029E-11, 2.729E-11) (-4.166E-13, 1.128E-12)  1.00E-07
  1.035E+02 1.14164E-21 -1.997E-02 (-2.022E-11, 2.705E-11) (-4.147E-13, 1.119E-12)  1.00E-07
  1.040E+02 1.12577E-21 -2.003E-02 (-2.014E-11, 2.681E-11) (-4.127E-13, 1.109E-12)  1.00E-07
  1.045E+02 1.11025E-21 -2.008E-02 (-2.007E-11, 2.657E-11) (-4.108E-13, 1.099E-12)  1.00E-07
  1.050E+02 1.09508E-21 -2.014E-02 (-2.000E-11, 2.634E-11) (-4.088E-13, 1.090E-12)  1.00E-07
  1.055E+02 1.08024E-21 -2.019E-02 (-1.992E-11, 2.611E-11) (-4.068E-13, 1.081E-12)  1.00E-07
  1.060E+02 1.06573E-21 -2.024E-02 (-1.985E-11, 2.589E-11) (-4.048E-13, 1.071E-12)  1.00E-07
  1.065E+02 1.05153E-21 -2.029E-02 (-1.978E-11, 2.567E-11) (-4.027E-13, 1.062E-12)  1.00E-07
  1.070E+02 1.03765E-21 -2.033E-02 (-1.971E-11, 2.545E-11) (-4.007E-13, 1.053E-12)  1.00E-07
  1.075E+02 1.02407E-21 -2.038E-02 (-1.964E-11, 2.524E-11) (-3.986E-13, 1.043E-12)  1.00E-07
  1.080E+02 1.01078E-21 -2.042E-02 (-1.957E-11, 2.503E-11) (-3.965E-13, 1.034E-12)  1.00E-07
  1.085E+02 9.97781E-22 -2.045E-02 (-1.950E-11, 2.482E-11) (-3.944E-13, 1.025E-12)  1.00E-07
  1.090E+02 9.85059E-22 -2.049E-02 (-1.943E-11, 2.462E-11) (-3.922E-13, 1.016E-12)  1.00E-07
  1.095E+02 9.72609E-22 -2.052E-02 (-1.937E-11, 2.442E-11) (-3.901E-13, 1.007E-12)  1.00E-07
  1.100E+02 9.60424E-22 -2.055E-02 (-1.930E-11, 2.422E-11) (-3.879E-13, 9.982E-13)  1.00E-07
  1.105E+02 9.48498E-22 -2.058E-02 (-1.923E-11, 2.403E-11) (-3.857E-13, 9.892E-13)  1.00E-07
  1.110E+02 9.36825E-22 -2.060E-02 (-1.917E-11, 2.384E-11) (-3.835E-13, 9.804E-13)  1.00E-07
  1.115E+02 9.25397E-22 -2.062E-02 (-1.910E-11, 2.365E-11) (-3.812E-13, 9.715E-13)  1.00E-07
  1.120E+02 9.14210E-22 -2.064E-02 (-1.904E-11, 2.347E-11) (-3.790E-13, 9.628E-13)  1.00E-07
  1.125E+02 9.03256E-22 -2.066E-02 (-1.897E-11, 2.328E-11) (-3.767E-13, 9.540E-13)  1.00E-07
  1.130E+02 8.92531E-22 -2.067E-02 (-1.891E-11, 2.311E-11) (-3.744E-13, 9.453E-13)  1.00E-07
  1.135E+02 8.82029E-22 -2.068E-02 (-1.885E-11, 2.293E-11) (-3.721E-13, 9.367E-13)  1.00E-07
  1.140E+02 8.71744E-22 -2.069E-02 (-1.879E-11, 2.276E-11) (-3.698E-13, 9.281E-13)  1.00E-07
  1.145E+02 8.61672E-22 -2.070E-02 (-1.872E-11, 2.259E-11) (-3.675E-13, 9.195E-13)  1.00E-07
  1.150E+02 8.51807E-22 -2.070E-02 (-1.866E-11, 2.242E-11) (-3.652E-13, 9.110E-13)  1.00E-07
  1.155E+02 8.42145E-22 -2.070E-02 (-1.860E-11, 2.225E-11) (-3.628E-13, 9.025E-13)  1.00E-07
  1.160E+02 8.32680E-22 -2.069E-02 (-1.854E-11, 2.209E-11) (-3.604E-13, 8.940E-13)  1.00E-07
  1.165E+02 8.23408E-22 -2.069E-02 (-1.848E-11, 2.193E-11) (-3.580E-13, 8.856E-13)  1.00E-07
  1.170E+02 8.14324E-22 -2.068E-02 (-1.842E-11, 2.177E-11) (-3.556E-13, 8.772E-13)  1.00E-07
  1.175E+02 8.05425E-22 -2.067E-02 (-1.837E-11, 2.162E-11) (-3.532E-13, 8.689E-13)  1.00E-07
  1.180E+02 7.96705E-22 -2.065E-02 (-1.831E-11, 2.146E-11) (-3.508E-13, 8.606E-13)  1.00E-07
  1.185E+02 7.88162E-22 -2.064E-02 (-1.825E-11, 2.131E-11) (-3.484E-13, 8.524E-13)  1.00E-07
  1.190E+02 7.79790E-22 -2.062E-02 (-1.820E-11, 2.116E-11) (-3.459E-13, 8.441E-13)  1.00E-07
  1.195E+02 7.71586E-22 -2.059E-02 (-1.814E-11, 2.102E-11) (-3.434E-13, 8.360E-13)  1.00E-07
  1.200E+02 7.63546E-22 -2.057E-02 (-1.808E-11, 2.087E-11) (-3.410E-13, 8.278E-13)  1.00E-07
  1.205E+02 7.55667E-22 -2.054E-02 (-1.803E-11, 2.073E-11) (-3.385E-13, 8.197E-13)  1.00E-07
  1.210E+02 7.47944E-22 -2.051E-02 (-1.797E-11, 2.059E-11) (-3.360E-13, 8.116E-13)  1.00E-07
  1.215E+02 7.40375E-22 -2.047E-02 (-1.792E-11, 2.046E-11) (-3.335E-13, 8.036E-13)  1.00E-07
  1.220E+02 7.32956E-22 -2.044E-02 (-1.787E-11, 2.032E-11) (-3.309E-13, 7.956E-13)  1.00E-07
  1.225E+02 7.25683E-22 -2.040E-02 (-1.782E-11, 2.019E-11) (-3.284E-13, 7.876E-13)  1.00E-07
  1.230E+02 7.18554E-22 -2.036E-02 (-1.776E-11, 2.006E-11) (-3.259E-13, 7.796E-13)  1.00E-07
  1.235E+02 7.11566E-22 -2.031E-02 (-1.771E-11, 1.993E-11) (-3.233E-13, 7.717E-13)  1.00E-07
  1.240E+02 7.04715E-22 -2.026E-02 (-1.766E-11, 1.980E-11) (-3.207E-13, 7.638E-13)  1.00E-07
  1.245E+02 6.97998E-22 -2.021E-02 (-1.761E-11, 1.968E-11) (-3.182E-13, 7.560E-13)  1.00E-07
  1.250E+02 6.91414E-22 -2.016E-02 (-1.756E-11, 1.955E-11) (-3.156E-13, 7.482E-13)  1.00E-07
  1.255E+02 6.84957E-22 -2.010E-02 (-1.751E-11, 1.943E-11) (-3.130E-13, 7.404E-13)  1.00E-07
  1.260E+02 6.78627E-22 -2.004E-02 (-1.746E-11, 1.931E-11) (-3.104E-13, 7.326E-13)  1.00E-07
  1.265E+02 6.72421E-22 -1.998E-02 (-1.742E-11, 1.920E-11) (-3.078E-13, 7.249E-13)  1.00E-07
  1.270E+02 6.66336E-22 -1.991E-02 (-1.737E-11, 1.908E-11) (-3.051E-13, 7.172E-13)  1.00E-07
  1.275E+02 6.60369E-22 -1.984E-02 (-1.732E-11, 1.897E-11) (-3.025E-13, 7.095E-13)  1.00E-07
  1.280E+02 6.54517E-22 -1.977E-02 (-1.727E-11, 1.886E-11) (-2.999E-13, 7.019E-13)  1.00E-07
  1.285E+02 6.48780E-22 -1.970E-02 (-1.723E-11, 1.875E-11) (-2.972E-13, 6.942E-13)  1.00E-07
  1.290E+02 6.43154E-22 -1.962E-02 (-1.718E-11, 1.864E-11) (-2.946E-13, 6.867E-13)  1.00E-07
  1.295E+02 6.37637E-22 -1.954E-02 (-1.714E-11, 1.853E-11) (-2.919E-13, 6.791E-13)  1.00E-07
  1.300E+02 6.32227E-22 -1.946E-02 (-1.709E-11, 1.843E-11) (-2.892E-13, 6.716E-13)  1.00E-07
  1.305E+02 6.26922E-22 -1.937E-02 (-1.705E-11, 1.832E-11) (-2.865E-13, 6.641E-13)  1.00E-07
  1.310E+02 6.21720E-22 -1.928E-02 (-1.701E-11, 1.822E-11) (-2.839E-13, 6.566E-13)  1.00E-07
  1.315E+02 6.16618E-22 -1.919E-02 (-1.696E-11, 1.812E-11) (-2.812E-13, 6.491E-13)  1.00E-07
  1.320E+02 6.11615E-22 -1.910E-02 (-1.692E-11, 1.802E-11) (-2.785E-13, 6.417E-13)  1.00E-07
  1.325E+02 6.06709E-22 -1.900E-02 (-1.688E-11, 1.792E-11) (-2.757E-13, 6.343E-13)  1.00E-07
  1.330E+02 6.01898E-22 -1.890E-02 (-1.684E-11, 1.783E-11) (-2.730E-13, 6.269E-13)  1.00E-07
  1.335E+02 5.97180E-22 -1.880E-02 (-1.680E-11, 1.774E-11) (-2.703E-13, 6.195E-13)  1.00E-07
  1.340E+02 5.92554E-22 -1.869E-02 (-1.676E-11, 1.764E-11) (-2.676E-13, 6.122E-13)  1.00E-07
  1.345E+02 5.88017E-22 -1.859E-02 (-1.672E-11, 1.755E-11) (-2.648E-13, 6.049E-13)  1.00E-07
  1.350E+02 5.83568E-22 -1.848E-02 (-1.668E-11, 1.746E-11) (-2.621E-13, 5.976E-13)  1.00E-07
  1.355E+02 5.79206E-22 -1.836E-02 (-1.664E-11, 1.738E-11) (-2.593E-13, 5.903E-13)  1.00E-07
  1.360E+02 5.74929E-22 -1.825E-02 (-1.660E-11, 1.729E-11) (-2.566E-13, 5.831E-13)  1.00E-07
  1.365E+02 5.70735E-22 -1.813E-02 (-1.656E-11, 1.720E-11) (-2.538E-13, 5.759E-13)  1.00E-07
  1.370E+02 5.66622E-22 -1.801E-02 (-1.653E-11, 1.712E-11) (-2.510E-13, 5.687E-13)  1.00E-07
  1.375E+02 5.62590E-22 -1.788E-02 (-1.649E-11, 1.704E-11) (-2.483E-13, 5.615E-13)  1.00E-07
  1.380E+02 5.58637E-22 -1.775E-02 (-1.645E-11, 1.696E-11) (-2.455E-13, 5.544E-13)  1.00E-07
  1.385E+02 5.54761E-22 -1.762E-02 (-1.642E-11, 1.688E-11) (-2.427E-13, 5.472E-13)  1.00E-07
  1.390E+02 5.50961E-22 -1.749E-02 (-1.638E-11, 1.680E-11) (-2.399E-13, 5.401E-13)  1.00E-07
  1.395E+02 5.47236E-22 -1.736E-02 (-1.635E-11, 1.672E-11) (-2.371E-13, 5.330E-13)  1.00E-07
  1.400E+02 5.43585E-22 -1.722E-02 (-1.631E-11, 1.665E-11) (-2.343E-13, 5.259E-13)  1.00E-07
  1.405E+02 5.40005E-22 -1.708E-02 (-1.628E-11, 1.657E-11) (-2.315E-13, 5.189E-13)  1.00E-07
  1.410E+02 5.36497E-22 -1.694E-02 (-1.625E-11, 1.650E-11) (-2.287E-13, 5.118E-13)  1.00E-07
  1.415E+02 5.33059E-22 -1.679E-02 (-1.621E-11, 1.643E-11) (-2.258E-13, 5.048E-13)  1.00E-07
  1.420E+02 5.29689E-22 -1.664E-02 (-1.618E-11, 1.636E-11) (-2.230E-13, 4.978E-13)  1.00E-07
  1.425E+02 5.26386E-22 -1.649E-02 (-1.615E-11, 1.629E-11) (-2.202E-13, 4.908E-13)  1.00E-07
  1.430E+02 5.23150E-22 -1.634E-02 (-1.612E-11, 1.622E-11) (-2.173E-13, 4.839E-13)  1.00E-07
  1.435E+02 5.19980E-22 -1.619E-02 (-1.609E-11, 1.615E-11) (-2.145E-13, 4.769E-13)  1.00E-07
  1.440E+02 5.16873E-22 -1.603E-02 (-1.606E-11, 1.609E-11) (-2.117E-13, 4.700E-13)  1.00E-07
  1.445E+02 5.13830E-22 -1.587E-02 (-1.603E-11, 1.602E-11) (-2.088E-13, 4.631E-13)  1.00E-07
  1.450E+02 5.10849E-22 -1.570E-02 (-1.600E-11, 1.596E-11) (-2.060E-13, 4.562E-13)  1.00E-07
  1.455E+02 5.07930E-22 -1.554E-02 (-1.597E-11, 1.590E-11) (-2.031E-13, 4.493E-13)  1.00E-07
  1.460E+02 5.05070E-22 -1.537E-02 (-1.594E-11, 1.584E-11) (-2.002E-13, 4.425E-13)  1.00E-07
  1.465E+02 5.02270E-22 -1.520E-02 (-1.591E-11, 1.578E-11) (-1.974E-13, 4.356E-13)  1.00E-07
  1.470E+02 4.99529E-22 -1.503E-02 (-1.588E-11, 1.572E-11) (-1.945E-13, 4.288E-13)  1.00E-07
  1.475E+02 4.96845E-22 -1.485E-02 (-1.586E-11, 1.566E-11) (-1.916E-13, 4.220E-13)  1.00E-07
  1.480E+02 4.94218E-22 -1.468E-02 (-1.583E-11, 1.560E-11) (-1.888E-13, 4.152E-13)  1.00E-07
  1.485E+02 4.91647E-22 -1.450E-02 (-1.580E-11, 1.555E-11) (-1.859E-13, 4.084E-13)  1.00E-07
  1.490E+02 4.89131E-22 -1.432E-02 (-1.578E-11, 1.549E-11) (-1.830E-13, 4.016E-13)  1.00E-07
  1.495E+02 4.86669E-22 -1.413E-02 (-1.575E-11, 1.544E-11) (-1.801E-13, 3.949E-13)  1.00E-07
  1.500E+02 4.84261E-22 -1.395E-02 (-1.573E-11, 1.539E-11) (-1.772E-13, 3.881E-13)  1.00E-07
  1.505E+02 4.81906E-22 -1.376E-02 (-1.570E-11, 1.533E-11) (-1.743E-13, 3.814E-13)  1.00E-07
  1.510E+02 4.79602E-22 -1.357E-02 (-1.568E-11, 1.528E-11) (-1.714E-13, 3.747E-13)  1.00E-07
  1.515E+02 4.77351E-22 -1.338E-02 (-1.565E-11, 1.524E-11) (-1.685E-13, 3.680E-13)  1.00E-07
  1.520E+02 4.75149E-22 -1.318E-02 (-1.563E-11, 1.519E-11) (-1.656E-13, 3.613E-13)  1.00E-07
  1.525E+02 4.72998E-22 -1.299E-02 (-1.561E-11, 1.514E-11) (-1.627E-13, 3.546E-13)  1.00E-07
  1.530E+02 4.70896E-22 -1.279E-02 (-1.559E-11, 1.509E-11) (-1.598E-13, 3.480E-13)  1.00E-07
  1.535E+02 4.68843E-22 -1.259E-02 (-1.556E-11, 1.505E-11) (-1.569E-13, 3.413E-13)  1.00E-07
  1.540E+02 4.66838E-22 -1.239E-02 (-1.554E-11, 1.500E-11) (-1.540E-13, 3.347E-13)  1.00E-07
  1.545E+02 4.64881E-22 -1.218E-02 (-1.552E-11, 1.496E-11) (-1.511E-13, 3.280E-13)  1.00E-07
  1.550E+02 4.62971E-22 -1.198E-02 (-1.550E-11, 1.492E-11) (-1.482E-13, 3.214E-13)  1.00E-07
  1.555E+02 4.61106E-22 -1.177E-02 (-1.548E-11, 1.488E-11) (-1.452E-13, 3.148E-13)  1.00E-07
  1.560E+02 4.59288E-22 -1.156E-02 (-1.546E-11, 1.484E-11) (-1.423E-13, 3.082E-13)  1.00E-07
  1.565E+02 4.57515E-22 -1.135E-02 (-1.544E-11, 1.480E-11) (-1.394E-13, 3.016E-13)  1.00E-07
  1.570E+02 4.55787E-22 -1.113E-02 (-1.542E-11, 1.476E-11) (-1.364E-13, 2.951E-13)  1.00E-07
  1.575E+02 4.54103E-22 -1.092E-02 (-1.540E-11, 1.472E-11) (-1.335E-13, 2.885E-13)  1.00E-07
  1.580E+02 4.52462E-22 -1.070E-02 (-1.539E-11, 1.468E-11) (-1.306E-13, 2.820E-13)  1.00E-07
  1.585E+02 4.50865E-22 -1.048E-02 (-1.537E-11, 1.465E-11) (-1.276E-13, 2.754E-13)  1.00E-07
  1.590E+02 4.49311E-22 -1.026E-02 (-1.535E-11, 1.461E-11) (-1.247E-13, 2.689E-13)  1.00E-07
  1.595E+02 4.47799E-22 -1.004E-02 (-1.534E-11, 1.458E-11) (-1.218E-13, 2.624E-13)  1.00E-07
  1.600E+02 4.46329E-22 -9.817E-03 (-1.532E-11, 1.455E-11) (-1.188E-13, 2.558E-13)  1.00E-07
  1.605E+02 4.44900E-22 -9.592E-03 (-1.530E-11, 1.451E-11) (-1.159E-13, 2.493E-13)  1.00E-07
